listing_id,year_month,year,month_num,search_zone,platform,room_type,is_entire_home,price_eur_night,lat,lng,review_count,avg_rating,is_superhost,active
910081850010834212,2023-04,2023,4,Blloku,airbnb,Entire home/apt,1,364.0,41.32805996967127,19.812354510834343,153,4.86,False,1
910081850010834212,2023-05,2023,5,Blloku,airbnb,Entire home/apt,1,364.0,41.32805996967127,19.812354510834343,153,4.86,False,1
910081850010834212,2023-06,2023,6,Blloku,airbnb,Entire home/apt,1,364.0,41.32805996967127,19.812354510834343,153,4.86,False,1
910081850010834212,2023-07,2023,7,Blloku,airbnb,Entire home/apt,1,364.0,41.32805996967127,19.812354510834343,153,4.86,False,1
910081850010834212,2023-08,2023,8,Blloku,airbnb,Entire home/apt,1,364.0,41.32805996967127,19.812354510834343,153,4.86,False,1
910081850010834212,2023-09,2023,9,Blloku,airbnb,Entire home/apt,1,364.0,41.32805996967127,19.812354510834343,153,4.86,False,1
910081850010834212,2023-10,2023,10,Blloku,airbnb,Entire home/apt,1,364.0,41.32805996967127,19.812354510834343,153,4.86,False,1
910081850010834212,2023-11,2023,11,Blloku,airbnb,Entire home/apt,1,364.0,41.32805996967127,19.812354510834343,153,4.86,False,1
910081850010834212,2023-12,2023,12,Blloku,airbnb,Entire home/apt,1,364.0,41.32805996967127,19.812354510834343,153,4.86,False,1
910081850010834212,2024-01,2024,1,Blloku,airbnb,Entire home/apt,1,364.0,41.32805996967127,19.812354510834343,153,4.86,False,1
910081850010834212,2024-02,2024,2,Blloku,airbnb,Entire home/apt,1,364.0,41.32805996967127,19.812354510834343,153,4.86,False,1
910081850010834212,2024-03,2024,3,Blloku,airbnb,Entire home/apt,1,364.0,41.32805996967127,19.812354510834343,153,4.86,False,1
910081850010834212,2024-04,2024,4,Blloku,airbnb,Entire home/apt,1,364.0,41.32805996967127,19.812354510834343,153,4.86,False,1
910081850010834212,2024-05,2024,5,Blloku,airbnb,Entire home/apt,1,364.0,41.32805996967127,19.812354510834343,153,4.86,False,1
910081850010834212,2024-06,2024,6,Blloku,airbnb,Entire home/apt,1,364.0,41.32805996967127,19.812354510834343,153,4.86,False,1
910081850010834212,2024-07,2024,7,Blloku,airbnb,Entire home/apt,1,364.0,41.32805996967127,19.812354510834343,153,4.86,False,1
910081850010834212,2024-08,2024,8,Blloku,airbnb,Entire home/apt,1,364.0,41.32805996967127,19.812354510834343,153,4.86,False,1
910081850010834212,2024-09,2024,9,Blloku,airbnb,Entire home/apt,1,364.0,41.32805996967127,19.812354510834343,153,4.86,False,1
910081850010834212,2024-10,2024,10,Blloku,airbnb,Entire home/apt,1,364.0,41.32805996967127,19.812354510834343,153,4.86,False,1
910081850010834212,2024-11,2024,11,Blloku,airbnb,Entire home/apt,1,364.0,41.32805996967127,19.812354510834343,153,4.86,False,1
910081850010834212,2024-12,2024,12,Blloku,airbnb,Entire home/apt,1,364.0,41.32805996967127,19.812354510834343,153,4.86,False,1
910081850010834212,2025-01,2025,1,Blloku,airbnb,Entire home/apt,1,364.0,41.32805996967127,19.812354510834343,153,4.86,False,1
910081850010834212,2025-02,2025,2,Blloku,airbnb,Entire home/apt,1,364.0,41.32805996967127,19.812354510834343,153,4.86,False,1
910081850010834212,2025-03,2025,3,Blloku,airbnb,Entire home/apt,1,364.0,41.32805996967127,19.812354510834343,153,4.86,False,1
1291151230434197201,2024-01,2024,1,Blloku,airbnb,Entire home/apt,1,391.0,41.32210123096071,19.81574600859833,54,4.78,False,1
1291151230434197201,2024-02,2024,2,Blloku,airbnb,Entire home/apt,1,391.0,41.32210123096071,19.81574600859833,54,4.78,False,1
1291151230434197201,2024-03,2024,3,Blloku,airbnb,Entire home/apt,1,391.0,41.32210123096071,19.81574600859833,54,4.78,False,1
1291151230434197201,2024-04,2024,4,Blloku,airbnb,Entire home/apt,1,391.0,41.32210123096071,19.81574600859833,54,4.78,False,1
1291151230434197201,2024-05,2024,5,Blloku,airbnb,Entire home/apt,1,391.0,41.32210123096071,19.81574600859833,54,4.78,False,1
1291151230434197201,2024-06,2024,6,Blloku,airbnb,Entire home/apt,1,391.0,41.32210123096071,19.81574600859833,54,4.78,False,1
1291151230434197201,2024-07,2024,7,Blloku,airbnb,Entire home/apt,1,391.0,41.32210123096071,19.81574600859833,54,4.78,False,1
1291151230434197201,2024-08,2024,8,Blloku,airbnb,Entire home/apt,1,391.0,41.32210123096071,19.81574600859833,54,4.78,False,1
